prev,dens,urb,rur,y
65,828,44495063,155317278,82
82,828,44495063,155317278,101
101,828,44495063,155317278,103
103,828,44495063,155317278,113
113,828,44495063,155317278,172
172,828,44495063,155317278,174
174,828,44495063,155317278,227
227,828,44495063,155317278,305
305,828,44495063,155317278,305
305,828,44495063,155317278,343
343,828,44495063,155317278,410
410,828,44495063,155317278,431
431,828,44495063,155317278,433
433,828,44495063,155317278,452
452,828,44495063,155317278,483
483,828,44495063,155317278,657
657,828,44495063,155317278,735
735,828,44495063,155317278,773
773,828,44495063,155317278,846
846,828,44495063,155317278,969
969,828,44495063,155317278,1084
1084,828,44495063,155317278,1176
1176,828,44495063,155317278,1294
1294,828,44495063,155317278,1412
1412,828,44495063,155317278,1509
1509,828,44495063,155317278,1604
1604,828,44495063,155317278,1778
1778,828,44495063,155317278,1843
1843,828,44495063,155317278,1955
1955,828,44495063,155317278,2043
2043,828,44495063,155317278,2115
2115,828,44495063,155317278,2203
2203,828,44495063,155317278,2281
2281,828,44495063,155317278,2328
2328,828,44495063,155317278,2626
2626,828,44495063,155317278,2742
2742,828,44495063,155317278,2859
2859,828,44495063,155317278,2880
2880,828,44495063,155317278,2998
2998,828,44495063,155317278,3071
3071,828,44495063,155317278,3214
3214,828,44495063,155317278,3373
3373,828,44495063,155317278,3467
3467,828,44495063,155317278,3573
3573,828,44495063,155317278,3664
3664,828,44495063,155317278,3729
3729,828,44495063,155317278,3902
3902,828,44495063,155317278,4057
4057,828,44495063,155317278,4258
4258,828,44495063,155317278,4259
4259,828,44495063,155317278,4605
4605,828,44495063,155317278,4926
4926,828,44495063,155317278,5175
5175,828,44495063,155317278,5515
5515,828,44495063,155317278,5735
5735,828,44495063,155317278,6017
6017,828,44495063,155317278,6268
6268,828,44495063,155317278,6532
6532,828,44495063,155317278,6548
6548,828,44495063,155317278,6991
6991,828,44495063,155317278,7170
7170,828,44495063,155317278,7284
7284,828,44495063,155317278,7445
7445,828,44495063,155317278,7823
7823,828,44495063,155317278,8075
8075,828,44495063,155317278,8361
8361,828,44495063,155317278,8729
8729,828,44495063,155317278,9237
9237,828,44495063,155317278,9733
9733,828,44495063,155317278,9733
9733,828,44495063,155317278,10536
10536,828,44495063,155317278,10947
10947,828,44495063,155317278,11335
11335,828,44495063,155317278,11610
11610,828,44495063,155317278,12088
12088,828,44495063,155317278,12616
12616,828,44495063,155317278,13118
13118,828,44495063,155317278,13615
13615,828,44495063,155317278,13615
13615,828,44495063,155317278,14091
14091,828,44495063,155317278,14598
14598,828,44495063,155317278,15181
15181,828,44495063,155317278,15785
15785,828,44495063,155317278,16594
16594,828,44495063,155317278,17731
17731,828,44495063,155317278,18322
18322,828,44495063,155317278,18893
18893,828,44495063,155317278,19557
19557,828,44495063,155317278,20193
20193,828,44495063,155317278,20943
20943,828,44495063,155317278,21549
21549,828,44495063,155317278,22147
22147,828,44495063,155317278,22828
22828,828,44495063,155317278,23492
23492,828,44495063,155317278,24056
24056,828,44495063,155317278,24825
24825,828,44495063,155317278,25797
25797,828,44495063,155317278,26554
26554,828,44495063,155317278,27707
27707,828,44495063,155317278,28636
28636,828,44495063,155317278,29968
29968,828,44495063,155317278,31156
31156,828,44495063,155317278,32362
32362,828,44495063,155317278,33700
33700,828,44495063,155317278,35092
35092,828,44495063,155317278,36476
36476,828,44495063,155317278,38130
38130,828,44495063,155317278,39724
39724,828,44495063,155317278,41383
41383,828,44495063,155317278,43441
43441,828,44495063,155317278,45163
45163,828,44495063,155317278,47036
47036,828,44495063,155317278,49247
49247,828,44495063,155317278,51160
51160,828,44495063,155317278,53288
53288,828,44495063,155317278,55588
55588,828,44495063,155317278,58104
58104,828,44495063,155317278,60771
60771,828,44495063,155317278,63742
63742,828,44495063,155317278,66988
66988,828,44495063,155317278,70493
70493,828,44495063,155317278,73951
73951,828,44495063,155317278,77334
77334,828,44495063,155317278,81039
81039,828,44495063,155317278,85461
85461,828,44495063,155317278,89048
89048,828,44495063,155317278,92921
92921,828,44495063,155317278,97362
97362,828,44495063,155317278,100310
100310,828,44495063,155317278,104388
104388,828,44495063,155317278,108974
108974,828,44495063,155317278,113378
113378,828,44495063,155317278,118038
118038,828,44495063,155317278,122609
122609,828,44495063,155317278,126722
126722,828,44495063,155317278,131763
131763,828,44495063,155317278,136238
136238,828,44495063,155317278,140775
140775,828,44495063,155317278,145287
145287,828,44495063,155317278,150061
150061,828,44495063,155317278,154418
154418,828,44495063,155317278,158216
158216,828,44495063,155317278,162434
162434,828,44495063,155317278,167510
167510,828,44495063,155317278,172334
172334,828,44495063,155317278,177239
177239,828,44495063,155317278,182453
182453,828,44495063,155317278,187781
187781,828,44495063,155317278,192382
192382,828,44495063,155317278,197388
197388,828,44495063,155317278,203028
203028,828,44495063,155317278,208419
208419,828,44495063,155317278,213824
213824,828,44495063,155317278,219457
219457,828,44495063,155317278,225632
225632,828,44495063,155317278,230414
230414,828,44495063,155317278,235757
235757,828,44495063,155317278,241439
241439,828,44495063,155317278,247101
247101,828,44495063,155317278,253175
253175,828,44495063,155317278,259765
259765,828,44495063,155317278,266283
266283,828,44495063,155317278,271851
271851,828,44495063,155317278,278473
278473,828,44495063,155317278,285041
285041,828,44495063,155317278,292029
292029,828,44495063,155317278,299045
299045,828,44495063,155317278,305831
305831,828,44495063,155317278,312036
312036,828,44495063,155317278,317195
317195,828,44495063,155317278,324036
324036,828,44495063,155317278,330265
1,189,3049338,7036954,1
1,189,3049338,7036954,1
1,189,3049338,7036954,1
1,189,3049338,7036954,1
1,189,3049338,7036954,3
3,189,3049338,7036954,3
3,189,3049338,7036954,3
3,189,3049338,7036954,3
3,189,3049338,7036954,4
4,189,3049338,7036954,4
4,189,3049338,7036954,5
5,189,3049338,7036954,5
5,189,3049338,7036954,5
5,189,3049338,7036954,7
7,189,3049338,7036954,7
7,189,3049338,7036954,7
7,189,3049338,7036954,7
7,189,3049338,7036954,7
7,189,3049338,7036954,10
10,189,3049338,7036954,16
16,189,3049338,7036954,22
22,189,3049338,7036954,26
26,189,3049338,7036954,31
31,189,3049338,7036954,31
31,189,3049338,7036954,35
35,189,3049338,7036954,35
35,189,3049338,7036954,35
35,189,3049338,7036954,35
35,189,3049338,7036954,35
35,189,3049338,7036954,35
35,189,3049338,7036954,37
37,189,3049338,7036954,37
37,189,3049338,7036954,37
37,189,3049338,7036954,42
42,189,3049338,7036954,42
42,189,3049338,7036954,44
44,189,3049338,7036954,46
46,189,3049338,7036954,46
46,189,3049338,7036954,46
46,189,3049338,7036954,47
47,189,3049338,7036954,48
48,189,3049338,7036954,50
50,189,3049338,7036954,51
51,189,3049338,7036954,51
51,189,3049338,7036954,54
54,189,3049338,7036954,55
55,189,3049338,7036954,57
57,189,3049338,7036954,58
58,189,3049338,7036954,59
59,189,3049338,7036954,60
60,189,3049338,7036954,60
60,189,3049338,7036954,61
61,189,3049338,7036954,61
61,189,3049338,7036954,61
61,189,3049338,7036954,63
63,189,3049338,7036954,67
67,189,3049338,7036954,68
68,189,3049338,7036954,68
68,189,3049338,7036954,69
69,189,3049338,7036954,72
72,189,3049338,7036954,78
78,189,3049338,7036954,82
82,189,3049338,7036954,88
88,189,3049338,7036954,92
92,189,3049338,7036954,93
93,189,3049338,7036954,111
111,189,3049338,7036954,122
122,189,3049338,7036954,146
146,189,3049338,7036954,153
153,189,3049338,7036954,244
244,189,3049338,7036954,317
317,189,3049338,7036954,349
349,189,3049338,7036954,401
401,189,3049338,7036954,469
469,189,3049338,7036954,500
500,189,3049338,7036954,716
716,189,3049338,7036954,749
749,189,3049338,7036954,907
907,189,3049338,7036954,958
958,189,3049338,7036954,1043
1043,189,3049338,7036954,1085
1085,189,3049338,7036954,1153
1153,189,3049338,7036954,1215
1215,189,3049338,7036954,1303
1303,189,3049338,7036954,1355
1355,189,3049338,7036954,1411
1411,189,3049338,7036954,1537
1537,189,3049338,7036954,1562
1562,189,3049338,7036954,1643
1643,189,3049338,7036954,1724
1724,189,3049338,7036954,1785
1785,189,3049338,7036954,1819
1819,189,3049338,7036954,1845
1845,189,3049338,7036954,1942
1942,189,3049338,7036954,2023
2023,189,3049338,7036954,2102
2102,189,3049338,7036954,2177
2177,189,3049338,7036954,2301
2301,189,3049338,7036954,2344
2344,189,3049338,7036954,2402
2402,189,3049338,7036954,2535
2535,189,3049338,7036954,2623
2623,189,3049338,7036954,2691
2691,189,3049338,7036954,2725
2725,189,3049338,7036954,2791
2791,189,3049338,7036954,2823
2823,189,3049338,7036954,2831
2831,189,3049338,7036954,2881
2881,189,3049338,7036954,2947
2947,189,3049338,7036954,2984
2984,189,3049338,7036954,3048
3048,189,3049338,7036954,3093
3093,189,3049338,7036954,3124
3124,189,3049338,7036954,3161
3161,189,3049338,7036954,3230
3230,189,3049338,7036954,3258
3258,189,3049338,7036954,3305
3305,189,3049338,7036954,3373
3373,189,3049338,7036954,3417
3417,189,3049338,7036954,3537
3537,189,3049338,7036954,3608
3608,189,3049338,7036954,3686
3686,189,3049338,7036954,3785
3785,189,3049338,7036954,3982
3982,189,3049338,7036954,4102
4102,189,3049338,7036954,4276
4276,189,3049338,7036954,4515
4515,189,3049338,7036954,4642
4642,189,3049338,7036954,4849
4849,189,3049338,7036954,5300
5300,189,3049338,7036954,5445
5445,189,3049338,7036954,5445
5445,189,3049338,7036954,5961
5961,189,3049338,7036954,6104
6104,189,3049338,7036954,6328
6328,189,3049338,7036954,6587
6587,189,3049338,7036954,6866
6866,189,3049338,7036954,7065
7065,189,3049338,7036954,7183
7183,189,3049338,7036954,7447
7447,189,3049338,7036954,7593
7593,189,3049338,7036954,7800
7800,189,3049338,7036954,8008
8008,189,3049338,7036954,8254
8254,189,3049338,7036954,8552
8552,189,3049338,7036954,8901
8901,189,3049338,7036954,9402
9402,189,3049338,7036954,9632
9632,189,3049338,7036954,10021
10021,189,3049338,7036954,10432
10432,189,3049338,7036954,10886
10886,189,3049338,7036954,11302
11302,189,3049338,7036954,11615
11615,189,3049338,7036954,11940
11940,189,3049338,7036954,12175
12175,189,3049338,7036954,12493
12493,189,3049338,7036954,12961
12961,189,3049338,7036954,13225
13225,189,3049338,7036954,13636
13636,189,3049338,7036954,14083
14083,189,3049338,7036954,14566
14566,189,3049338,7036954,15124
15124,189,3049338,7036954,15529
15529,189,3049338,7036954,16014
16014,189,3049338,7036954,16549
16549,189,3049338,7036954,17277
17277,189,3049338,7036954,17865
17865,189,3049338,7036954,18571
18571,189,3049338,7036954,19235
19235,189,3049338,7036954,19827
19827,189,3049338,7036954,20398
20398,189,3049338,7036954,21234
21234,189,3049338,7036954,22180
22180,189,3049338,7036954,23011
23011,189,3049338,7036954,23961
23961,189,3049338,7036954,24629
24629,189,3049338,7036954,25436
25436,189,3049338,7036954,26094
26094,189,3049338,7036954,27211
27211,189,3049338,7036954,28266
28266,189,3049338,7036954,29221
29221,189,3049338,7036954,30336
30336,189,3049338,7036954,31973
31973,189,3049338,7036954,33016
33016,189,3049338,7036954,34407
34407,189,3049338,7036954,35947
1,1029,29093002,62183113,1
1,1029,29093002,62183113,2
2,1029,29093002,62183113,3
3,1029,29093002,62183113,4
4,1029,29093002,62183113,7
7,1029,29093002,62183113,9
9,1029,29093002,62183113,9
9,1029,29093002,62183113,10
10,1029,29093002,62183113,10
10,1029,29093002,62183113,15
15,1029,29093002,62183113,18
18,1029,29093002,62183113,22
22,1029,29093002,62183113,26
26,1029,29093002,62183113,37
37,1029,29093002,62183113,53
53,1029,29093002,62183113,63
63,1029,29093002,62183113,69
69,1029,29093002,62183113,80
80,1029,29093002,62183113,80
80,1029,29093002,62183113,91
91,1029,29093002,62183113,99
99,1029,29093002,62183113,103
103,1029,29093002,62183113,116
116,1029,29093002,62183113,126
126,1029,29093002,62183113,134
134,1029,29093002,62183113,152
152,1029,29093002,62183113,190
190,1029,29093002,62183113,213
213,1029,29093002,62183113,231
231,1029,29093002,62183113,255
255,1029,29093002,62183113,287
287,1029,29093002,62183113,310
310,1029,29093002,62183113,339
339,1029,29093002,62183113,392
392,1029,29093002,62183113,423
423,1029,29093002,62183113,456
456,1029,29093002,62183113,514
514,1029,29093002,62183113,571
571,1029,29093002,62183113,611
611,1029,29093002,62183113,649
649,1029,29093002,62183113,697
697,1029,29093002,62183113,725
725,1029,29093002,62183113,758
758,1029,29093002,62183113,795
795,1029,29093002,62183113,795
795,1029,29093002,62183113,922
922,1029,29093002,62183113,963
963,1029,29093002,62183113,1259
1259,1029,29093002,62183113,1344
1344,1029,29093002,62183113,1456
1456,1029,29093002,62183113,1548
1548,1029,29093002,62183113,1678
1678,1029,29093002,62183113,1786
1786,1029,29093002,62183113,1939
1939,1029,29093002,62183113,2063
2063,1029,29093002,62183113,2173
2173,1029,29093002,62183113,2290
2290,1029,29093002,62183113,2377
2377,1029,29093002,62183113,2461
2461,1029,29093002,62183113,2576
2576,1029,29093002,62183113,2677
2677,1029,29093002,62183113,2825
2825,1029,29093002,62183113,2961
2961,1029,29093002,62183113,3103
3103,1029,29093002,62183113,3197
3197,1029,29093002,62183113,3332
3332,1029,29093002,62183113,3459
3459,1029,29093002,62183113,3667
3667,1029,29093002,62183113,3816
3816,1029,29093002,62183113,4009
4009,1029,29093002,62183113,4192
4192,1029,29093002,62183113,4536
4536,1029,29093002,62183113,4813
4813,1029,29093002,62183113,5130
5130,1029,29093002,62183113,5501
5501,1029,29093002,62183113,5772
5772,1029,29093002,62183113,6168
6168,1029,29093002,62183113,6508
6508,1029,29093002,62183113,6876
6876,1029,29093002,62183113,7303
7303,1029,29093002,62183113,7738
7738,1029,29093002,62183113,8187
8187,1029,29093002,62183113,8613
8613,1029,29093002,62183113,8985
8985,1029,29093002,62183113,9328
9328,1029,29093002,62183113,9768
9768,1029,29093002,62183113,10244
10244,1029,29093002,62183113,10698
10698,1029,29093002,62183113,11087
11087,1029,29093002,62183113,11494
11494,1029,29093002,62183113,11909
11909,1029,29093002,62183113,12300
12300,1029,29093002,62183113,12735
12735,1029,29093002,62183113,13090
13090,1029,29093002,62183113,13531
13531,1029,29093002,62183113,13945
13945,1029,29093002,62183113,14358
14358,1029,29093002,62183113,14728
14728,1029,29093002,62183113,15173
15173,1029,29093002,62183113,15648
15648,1029,29093002,62183113,16190
16190,1029,29093002,62183113,16711
16711,1029,29093002,62183113,17283
17283,1029,29093002,62183113,17907
17907,1029,29093002,62183113,18559
18559,1029,29093002,62183113,19170
19170,1029,29093002,62183113,19819
19819,1029,29093002,62183113,20488
20488,1029,29093002,62183113,21231
21231,1029,29093002,62183113,22126
22126,1029,29093002,62183113,22987
22987,1029,29093002,62183113,23837
23837,1029,29093002,62183113,24823
24823,1029,29093002,62183113,25911
25911,1029,29093002,62183113,27109
27109,1029,29093002,62183113,28453
28453,1029,29093002,62183113,30013
30013,1029,29093002,62183113,31448
31448,1029,29093002,62183113,32838
32838,1029,29093002,62183113,34427
34427,1029,29093002,62183113,36117
36117,1029,29093002,62183113,38011
38011,1029,29093002,62183113,40209
40209,1029,29093002,62183113,42487
42487,1029,29093002,62183113,44769
44769,1029,29093002,62183113,47030
47030,1029,29093002,62183113,49321
49321,1029,29093002,62183113,51757
51757,1029,29093002,62183113,53973
53973,1029,29093002,62183113,56377
56377,1029,29093002,62183113,58718
58718,1029,29093002,62183113,60830
60830,1029,29093002,62183113,62964
62964,1029,29093002,62183113,65258
65258,1029,29093002,62183113,67692
67692,1029,29093002,62183113,70188
70188,1029,29093002,62183113,72777
72777,1029,29093002,62183113,75516
75516,1029,29093002,62183113,78232
78232,1029,29093002,62183113,80984
80984,1029,29093002,62183113,83800
83800,1029,29093002,62183113,86754
86754,1029,29093002,62183113,89666
89666,1029,29093002,62183113,92615
92615,1029,29093002,62183113,95554
95554,1029,29093002,62183113,98459
98459,1029,29093002,62183113,101390
101390,1029,29093002,62183113,104326
104326,1029,29093002,62183113,107323
107323,1029,29093002,62183113,110358
110358,1029,29093002,62183113,113432
113432,1029,29093002,62183113,116498
116498,1029,29093002,62183113,119578
