Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y
6135,10/09/20,8:00 AM,Sikkim,-,-,1429,7,1989,553,86,153578,456999,20
6170,11/09/20,8:00 AM,Sikkim,-,-,1470,7,2009,532,86,153578,456999,17
6205,12/09/20,8:00 AM,Sikkim,-,-,1486,8,2026,532,86,153578,456999,29
6240,13/09/20,8:00 AM,Sikkim,-,-,1503,11,2055,541,86,153578,456999,31
6275,14/09/20,8:00 AM,Sikkim,-,-,1505,14,2086,567,86,153578,456999,33
6310,15/09/20,8:00 AM,Sikkim,-,-,1521,16,2119,582,86,153578,456999,54
6345,16/09/20,8:00 AM,Sikkim,-,-,1690,19,2173,464,86,153578,456999,48
62,07/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
68,08/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
80,09/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
95,10/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
106,11/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
117,12/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
130,13/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
143,14/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
157,15/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
172,16/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
187,17/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,0
203,18/03/20,6:00 PM,Tamil Nadu,1,0,0,0,1,1,555,34917440,37229590,1
221,19/03/20,6:00 PM,Tamil Nadu,2,0,1,0,2,1,555,34917440,37229590,1
241,20/03/20,6:00 PM,Tamil Nadu,3,0,1,0,3,2,555,34917440,37229590,0
263,21/03/20,6:00 PM,Tamil Nadu,3,0,1,0,3,2,555,34917440,37229590,4
286,22/03/20,6:00 PM,Tamil Nadu,5,2,1,0,7,6,555,34917440,37229590,2
309,23/03/20,6:00 PM,Tamil Nadu,7,2,1,0,9,8,555,34917440,37229590,6
333,24/03/20,6:00 PM,Tamil Nadu,13,2,1,0,15,14,555,34917440,37229590,3
358,25/03/20,6:00 PM,Tamil Nadu,16,2,1,0,18,17,555,34917440,37229590,8
388,26/03/20,6:00 PM,Tamil Nadu,20,6,1,1,26,24,555,34917440,37229590,3
